Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Avg Price,Item Qty,Gross Amount,Discount Amount,Net Amount,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
1600000000375910752,1600000000375910751,1600000000375910688,Hookah,Everyday Escape,,Double Apple,19.990000000000002,8.0,159.92,2.00,157.92,0.2,0.17777777777777778,0.0017929179740026895,0.19999999999999998,0.17458404731634514,0.003957279821180669
1600000000375910754,1600000000375910753,1600000000375910688,Hookah,Everyday Escape,,Kiwi,19.99,2.0,39.98,0.00,39.98,0.05,0.044444444444444446,4.4822949350067237E-4,0.050633232016210734,0.04419877287048809,0.0010018493366945487
1600000000375910756,1600000000375910755,1600000000375910688,Hookah,Everyday Escape,,Mint,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910758,1600000000375910757,1600000000375910688,Hookah,Everyday Escape,,Mango,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910760,1600000000375910759,1600000000375910688,Hookah,Everyday Escape,,Berry flavor,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910762,1600000000375910761,1600000000375910688,Hookah,Everyday Escape,,Gum with Mint,19.99,1.0,19.99,0.00,19.99,0.025,0.022222222222222223,2.2411474675033618E-4,0.025316616008105367,0.022099386435244044,5.009246683472744E-4
1600000000375910764,1600000000375910763,1600000000375910688,Hookah,Everyday Escape,,Citrus Breeze,19.99,1.0,19.99,0.00,19.99,0.025,0.022222222222222223,2.2411474675033618E-4,0.025316616008105367,0.022099386435244044,5.009246683472744E-4
1600000000375910766,1600000000375910765,1600000000375910688,Hookah,Everyday Escape,,Blueberry with mint,19.99,4.0,79.96,0.00,79.96,0.1,0.08888888888888889,8.964589870013447E-4,0.10126646403242147,0.08839754574097618,0.0020036986733890975
1600000000421271833,1600000000421208385,1600000000375910688,Hookah,Everyday Escape,,Refill,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910768,1600000000375910767,,Hookah,Elite Escape,,,22.99,5.0,114.95,0.00,114.95,0,0.1111111111111111,0.0011205737337516809,0,0.1270797634182743,0.0028805047837178184
1600000000375910770,1600000000375910769,1600000000375910768,Hookah,Elite Escape,,sex on the beach,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910772,1600000000375910771,1600000000375910768,Hookah,Elite Escape,,strawberry daiquiri,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910774,1600000000375910773,1600000000375910768,Hookah,Elite Escape,,pina colada,22.99,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0
1600000000375910776,1600000000375910775,1600000000375910768,Hookah,Elite Escape,,Exotic watermelon,22.99,1.0,22.99,0.00,22.99,0.2,0.022222222222222223,2.2411474675033618E-4,0.19999999999999998,0.025415952683654857,5.761009567435637E-4
1600000000375910778,1600000000375910777,1600000000375910768,Hookah,Elite Escape,,Exotic mango,22.99,4.0,91.96,0.00,91.96,0.8,0.08888888888888889,8.964589870013447E-4,0.7999999999999999,0.10166381073461943,0.0023044038269742547
1600000000422492300,1600000000421802281,1600000000375910768,Hookah,Elite Escape,,refill,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
,,,Beverage Menu,,,,7.362167403878869,2818.0,19916.30,378.77,19537.53,0,0,0.6315553563424473,0,0,0.48958632994371803
1600000000375934434,1600000000375934433,,Beverage Menu,Beer,,,5.80,1139.0,6601.75,119.88,6481.87,0,0.4041873669268985,0.2552666965486329,0,0.3317650695865854,0.1624276428224186
1600000000375992026,1600000000375992025,1600000000375934434,Beverage Menu,Beer,Draft Beer,,6.05,641.0,3878.00,71.84,3806.16,0,0.5627743634767339,0.14365755266696548,0,0.5872009157851052,0.09537766061414016
1600000000375910786,1600000000375910785,1600000000375992026,Beverage Menu,Beer,Draft Beer,Bud Light,5.75,54.0,310.50,5.18,305.32,0.0842433697347894,0.04741000877963126,0.012102196324518153,0.08021733190407129,0.0471036907559084,0.00765094145771835
1600000000375910789,1600000000375910788,1600000000375992026,Beverage Menu,Beer,Draft Beer,Michelob Ultra,5.75,235.0,1351.25,7.69,1343.56,0.3666146645865835,0.20632133450395082,0.052666965486329,0.3529961956407508,0.20727968934890703,0.03366795134590615
1600000000375910792,1600000000375910791,1600000000375992026,Beverage Menu,Beer,Draft Beer,Firestone,5.517857142857143,25.0,138.00,11.00,127.00,0.0390015600624025,0.021949078138718173,0.005602868668758404,0.03336696302835404,0.01959311124721724,0.003182462875442914
1600000000375910794,1600000000375910793,1600000000375992026,Beverage Menu,Beer,Draft Beer,Corona Extra,6.45,30.0,193.50,0.78,192.72,0.046801872074883,0.02633889376646181,0.006723442402510085,0.05063370956554638,0.029732160626485874,0.004829324766577625
1600000000375910798,1600000000375910797,1600000000375992026,Beverage Menu,Beer,Draft Beer,Modelo,6.25,102.0,637.50,5.36,632.14,0.15912636505460218,0.08955223880597014,0.02285970416853429,0.16608340164365135,0.09752432554185751,0.015840646315610107
1600000000375910850,1600000000375910799,1600000000375992026,Beverage Menu,Beer,Draft Beer,Karbach Hopadillo IPA,6.293918918918919,71.0,446.75,10.61,436.14,0.11076443057722309,0.06233538191395961,0.01591214701927387,0.11458793114319944,0.0672861381052073,0.01092912880705254
1600000000375910853,1600000000375910852,1600000000375992026,Beverage Menu,Beer,Draft Beer,Electric JellyFish IPA,6.472222222222222,44.0,285.50,24.97,260.53,0.0686427457098284,0.038630377524143986,0.009861048857014791,0.06844956596674863,0.040193647820767765,0.00652855947196175
1600000000375910855,1600000000375910854,1600000000375992026,Beverage Menu,Beer,Draft Beer,Stella Artois,6.435185185185185,80.0,515.00,6.25,508.75,0.12480499219968799,0.07023705004389816,0.017929179740026894,0.1336649011076781,0.0784881523387541,0.012748645573870728
1600000000375992028,1600000000375992027,1600000000375934434,Beverage Menu,Beer,Can,,5.65,84.0,474.99,27.50,447.49,0,0.07374890254609306,0.01882563872702824,0,0.06903717600013577,0.0112135457648185
1600000000375910859,1600000000375910858,1600000000375992028,Beverage Menu,Beer,Can,WhiteClaw Mango,5.25,5.0,26.25,0.00,26.25,0.05952380952380952,0.004389815627743635,0.0011205737337516809,0.058660528726898926,0.0040497572459799415,6.577925234675314E-4
1600000000375910861,1600000000375910860,1600000000375992028,Beverage Menu,Beer,Can,Whiteclaw blackberry,5.25,12.0,63.00,0.69,62.31,0.14285714285714285,0.010535557506584723,0.002689376961004034,0.13924333504659323,0.00961296662845753,0.001561411509990929
1600000000375910863,1600000000375910862,1600000000375992028,Beverage Menu,Beer,Can,Whiteclaw Lime,5.25,4.0,21.00,0.26,20.74,0.047619047619047616,0.003511852502194908,8.964589870013447E-4,0.046347404411271755,0.003199693915490437,5.197187404463467E-4
1600000000375910865,1600000000375910864,1600000000375992028,Beverage Menu,Beer,Can,Whiteclaw green apple,5.25,7.0,36.75,0.00,36.75,0.08333333333333333,0.006145741878841089,0.0015688032272523531,0.08212474021765849,0.005669660144371917,9.209095328545439E-4
1600000000375910867,1600000000375910866,1600000000375992028,Beverage Menu,Beer,Can,Whiteclaw strawberry,5.25,1.0,5.25,0.00,5.25,0.011904761904761904,8.77963125548727E-4,2.2411474675033618E-4,0.011732105745379785,8.099514491959882E-4,1.3155850469350627E-4
1600000000375910870,1600000000375910869,1600000000375992028,Beverage Menu,Beer,Can,2 Hoots Hard Iced Tea,5.75,2.0,11.50,8.84,2.66,0.023809523809523808,0.001755926251097454,4.4822949350067237E-4,0.005944266910992425,4.103754009259674E-4,6.665630904470985E-5
1600000000375910872,1600000000375910871,1600000000375992028,Beverage Menu,Beer,Can,Pinthouse Electric Jellyfish Hazy IPA,6.5,9.0,58.50,0.46,58.04,0.10714285714285714,0.007901668129938543,0.0020170327207530256,0.1297012223736843,0.00895420611644479,0.0014544105928402105
1600000000375910874,1600000000375910873,1600000000375992028,Beverage Menu,Beer,Can,Sierra Nevada Big Little Thing,5.75,16.0,92.00,0.00,92.00,0.19047619047619047,0.014047410008779631,0.003585835948005379,0.2055911863952267,0.014193434919243984,0.0023054061774862053
1600000000375910876,1600000000375910875,1600000000375992028,Beverage Menu,Beer,Can,Budweiser,5.75,8.0,46.00,5.75,40.25,0.09523809523809523,0.007023705004389816,0.0017929179740026895,0.08994614404791168,0.006209627777169243,0.0010086152026502148
1600000000375910882,1600000000375910881,1600000000375992028,Beverage Menu,Beer,Can,Voodoo Ranger Juicy haze,6.5,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0
1600000000375910884,1600000000375910883,1600000000375992028,Beverage Menu,Beer,Can,Kona Big Wave Golden Ale,5.75,5.0,28.75,0.00,28.75,0.05952380952380952,0.004389815627743635,0.0011205737337516809,0.06424724574850835,0.004435448412263745,7.204394304644392E-4
1600000000375910886,1600000000375910885,1600000000375992028,Beverage Menu,Beer,Can,Cayman Jack Margarita,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910888,1600000000375910887,1600000000375992028,Beverage Menu,Beer,Can,Firestone Walker 805,5.75,10.0,57.50,11.50,46.00,0.11904761904761904,0.00877963125548727,0.0022411474675033617,0.10279559319761335,0.007096717459621992,0.0011527030887431026
1600000000375910890,1600000000375910889,1600000000375992028,Beverage Menu,Beer,Can,High Brew Double Espresso,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910892,1600000000375910891,1600000000375992028,Beverage Menu,Beer,Can,High Brew Mexican Vanilla,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910894,1600000000375910893,1600000000375992028,Beverage Menu,Beer,Can,Topo Chico Hard Seltzer,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910896,1600000000375910895,1600000000375992028,Beverage Menu,Beer,Can,Austin Eastciders Pineapple Cider,5.75,2.0,11.50,0.00,11.50,0.023809523809523808,0.001755926251097454,4.4822949350067237E-4,0.025698898299403337,0.001774179364905498,2.8817577218577566E-4
1600000001078260624,1600000001078260623,1600000000375992028,Beverage Menu,Beer,Can,Guinness,5.2475,3.0,16.99,0.00,16.99,0.03571428571428571,0.0026338893766461808,6.723442402510085E-4,0.03796732887885763,0.0026211571660647312,4.2574837995098505E-4
1600000000375992030,1600000000375992029,1600000000375934434,Beverage Menu,Beer,Bottle,,5.40,413.0,2228.76,20.54,2208.22,0,0.36259877085162423,0.09255939040788884,0,0.34067637888448854,0.05533526118748465
1600000000375910900,1600000000375910899,1600000000375992030,Beverage Menu,Beer,Bottle,BTL Shinerbock,5.25,30.0,157.50,3.15,154.35,0.07263922518159806,0.02633889376646181,0.006723442402510085,0.06989792683699994,0.02381257260636205,0.0038678200379890846
1600000000375910902,1600000000375910901,1600000000375992030,Beverage Menu,Beer,Bottle,BTL budweiser,5.25,5.0,26.25,0.00,26.25,0.012106537530266344,0.004389815627743635,0.0011205737337516809,0.01188740252329931,0.0040497572459799415,6.577925234675314E-4
1600000000375910904,1600000000375910903,1600000000375992030,Beverage Menu,Beer,Bottle,BTL Dos equis,5.429572649572649,117.0,635.26,0.00,635.26,0.28329297820823246,0.10272168568920105,0.02622142536978933,0.2876796695981379,0.09800566811737971,0.015918829655542248
1600000000375910906,1600000000375910905,1600000000375992030,Beverage Menu,Beer,Bottle,BTL Voodoo Ranger IPA,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910908,1600000000375910907,1600000000375992030,Beverage Menu,Beer,Bottle,BTL Heineken,5.25,9.0,47.25,0.37,46.88,0.021791767554479417,0.007901668129938543,0.0020170327207530256,0.02122976877303892,0.007232480750153892,0.0011747548000060142
1600000000375910910,1600000000375910909,1600000000375992030,Beverage Menu,Beer,Bottle,BTL Corona Extra,6.0,53.0,318.00,2.40,315.60,0.12832929782082325,0.046532045654082525,0.011878081577767817,0.14292054233726714,0.04868965283166741,0.007908545539289635
1600000000375910912,1600000000375910911,1600000000375992030,Beverage Menu,Beer,Bottle,BTL Seagram's Variety Pack,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910914,1600000000375910913,1600000000375992030,Beverage Menu,Beer,Bottle,BTL Jarritos Flavors of Mexico Variety,5.0,1.0,5.00,0.00,5.00,0.002421307506053269,8.77963125548727E-4,2.2411474675033618E-4,0.0022642671472951066,7.713823325676078E-4,1.252938139938155E-4
1600000000473408902,1600000000472353996,1600000000375992030,Beverage Menu,Beer,Bottle,Btl budlight,5.25,12.0,63.00,0.00,63.00,0.029055690072639227,0.010535557506584723,0.002689376961004034,0.028529766055918344,0.009719417390351858,0.0015787020563220754
1600000000473945721,1600000000473945720,1600000000375992030,Beverage Menu,Beer,Bottle,Bluemoon,5.25,11.0,57.75,5.77,51.98,0.026634382566585957,0.009657594381035996,0.002465262214253698,0.023539321263279928,0.00801929072937285,0.001302554490279706
1600000000473945723,1600000000473945722,1600000000375992030,Beverage Menu,Beer,Bottle,Ultra,5.25,65.0,341.25,6.50,334.75,0.15738498789346247,0.05706760316066725,0.014567458538771852,0.1515926855114074,0.051644047165401344,0.008388420846885947
1600000000518019079,1600000000518019078,1600000000375992030,Beverage Menu,Beer,Bottle,Btl Miller Lite,5.25,39.0,204.75,0.78,203.97,0.09443099273607748,0.03424056189640035,0.00874047512326311,0.09236851400675658,0.03146777087476299,0.00511123584806371
1600000000518023053,1600000000518023052,1600000000375992030,Beverage Menu,Beer,Bottle,Btl Lonestar,5.25,4.0,21.00,0.00,21.00,0.009685230024213076,0.003511852502194908,8.964589870013447E-4,0.009509922018639448,0.0032398057967839527,5.262340187740251E-4
1600000000518037775,1600000000518037774,1600000000375992030,Beverage Menu,Beer,Bottle,Btl CoorsLite,5.25,39.0,204.75,1.57,203.18,0.09443099273607748,0.03424056189640035,0.00874047512326311,0.09201075979748395,0.031345892466217315,0.0050914394254526875
1600000000637756236,1600000000637756235,1600000000375992030,Beverage Menu,Beer,Bottle,Yuengling,5.25,28.0,147.00,0.00,147.00,0.06779661016949153,0.024582967515364356,0.0062752129090094125,0.06656945413047613,0.02267864057748767,0.0036836381314181758
1600000000637699171,1600000000637699170,1600000000375934434,Beverage Menu,Beer,Buckets,,20.00,1.0,20.00,0.00,20.00,0,8.77963125548727E-4,2.2411474675033618E-4,0,0.0030855293302704313,5.01175255975262E-4
1600000000637701413,1600000000637701412,1600000000637699171,Beverage Menu,Beer,Buckets,D Bucket-5,20.0,1.0,20.00,0.00,20.00,1.0,8.77963125548727E-4,2.2411474675033618E-4,1.0,0.0030855293302704313,5.01175255975262E-4
1600000000375999633,1600000000375999632,,Beverage Menu,Wine,,,8.44,12.0,101.25,0.00,101.25,0,0.0042583392476933995,0.002689376961004034,0,0.0051823336931536386,0.002537199733374764
1600000000376001491,1600000000376001490,1600000000375999633,Beverage Menu,Wine,Red Glass,,8.25,5.0,41.25,0.00,41.25,0,0.4166666666666667,0.0011205737337516809,0,0.4074074074074074,0.0010336739654489779
1600000000375910918,1600000000375910917,1600000000376001491,Beverage Menu,Wine,Red Glass,G - House Pinot Noir,8.25,5.0,41.25,0.00,41.25,1.0,0.4166666666666667,0.0011205737337516809,1.0,0.4074074074074074,0.0010336739654489779
1600000000376001493,1600000000376001492,1600000000375999633,Beverage Menu,Wine,Red Bottle,,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910922,1600000000375910921,1600000000376001493,Beverage Menu,Wine,Red Bottle,B - House Pinot Noir,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000376001495,1600000000376001494,1600000000375999633,Beverage Menu,Wine,White Glass,,7.50,3.0,22.50,0.00,22.50,0,0.25,6.723442402510085E-4,0,0.2222222222222222,5.638221629721698E-4
1600000000375910926,1600000000375910925,1600000000376001495,Beverage Menu,Wine,White Glass,G - House Pinot Grigio,7.5,3.0,22.50,0.00,22.50,1.0,0.25,6.723442402510085E-4,1.0,0.2222222222222222,5.638221629721698E-4
1600000000376001497,1600000000376001496,1600000000375999633,Beverage Menu,Wine,White Bottle,,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910930,1600000000375910929,1600000000376001497,Beverage Menu,Wine,White Bottle,B - House Pinot Grigio,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000376001499,1600000000376001498,1600000000375999633,Beverage Menu,Wine,Rose Glass,,9.51,1.0,9.51,0.00,9.51,0,0.08333333333333333,2.2411474675033618E-4,0,0.09392592592592593,2.383088342162371E-4
1600000000375910934,1600000000375910933,1600000000376001499,Beverage Menu,Wine,Rose Glass,G - House Rose,9.51,1.0,9.51,0.00,9.51,1.0,0.08333333333333333,2.2411474675033618E-4,1.0,0.09392592592592593,2.383088342162371E-4
1600000000376002651,1600000000376002650,1600000000375999633,Beverage Menu,Wine,Sparkling Bottle,,40.0,0.0,0.00,0.00,0.00,0,0.0,0.0,0,0.0,0.0
1600000000375910938,1600000000375910937,1600000000376002651,Beverage Menu,Wine,Sparkling Bottle,B - House Champagne,40.0,0.0,0.00,0.00,0.00,0,0.0,0.0,0,0.0,0.0
1600000000450131653,1600000000450148051,1600000000375999633,Beverage Menu,Wine,Premium,,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000450102341,1600000000450106323,1600000000375999633,Beverage Menu,Wine,In stock,,8.99,1.0,8.99,0.00,8.99,0,0.08333333333333333,2.2411474675033618E-4,0,0.08879012345679013,2.252782775608803E-4
1600000000450195050,1600000000450195101,1600000000450102341,Beverage Menu,Wine,In stock,Cabernet,8.99,1.0,8.99,0.00,8.99,1.0,0.08333333333333333,2.2411474675033618E-4,1.0,0.08879012345679013,2.252782775608803E-4
1600000000449814040,1600000000449809195,1600000000450102341,Beverage Menu,Wine,In stock,Chardonna,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000450099846,1600000000450102033,1600000000450102341,Beverage Menu,Wine,In stock,Merlot,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000450103225,1600000000450164517,1600000000450102341,Beverage Menu,Wine,In stock,Moscato,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000450239601,1600000000450104079,1600000000450102341,Beverage Menu,Wine,In stock,Ramon Bilbao Garnacha,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000450104080,1600000000450255455,1600000000450102341,Beverage Menu,Wine,In stock,Ramon Bilbao Rose,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000449932139,1600000000450267604,1600000000450102341,Beverage Menu,Wine,In stock,Santa Cruz Sauvignon,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000450100196,1600000000450278653,1600000000450102341,Beverage Menu,Wine,In stock,Tobias Chardonnay,14.99,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0
1600000000450267605,1600000000450288155,1600000000450102341,Beverage Menu,Wine,In stock,Tobias Formation,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000450190314,1600000000450104919,1600000000450102341,Beverage Menu,Wine,In stock,Tobias Sauvignon,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000730019034,1600000000730019033,1600000000375999633,Beverage Menu,Wine,Proseco,,9.50,2.0,19.00,0.00,19.00,0,0.16666666666666666,4.4822949350067237E-4,0,0.18765432098765433,4.7611649317649894E-4
1600000000730028153,1600000000730028152,1600000000730019034,Beverage Menu,Wine,Proseco,Mini Bottle,9.5,2.0,19.00,0.00,19.00,1.0,0.16666666666666666,4.4822949350067237E-4,1.0,0.18765432098765433,4.7611649317649894E-4
1600000000375910940,1600000000375910939,,Beverage Menu,Vodka,,,7.55,421.0,3177.28,69.04,3108.24,0,0.14939673527324343,0.09435230838189153,0,0.15909073460155915,0.07788864888162741
1600000000375910942,1600000000375910941,1600000000375910940,Beverage Menu,Vodka,,Tito's texas,7.940561797752809,89.0,706.71,1.72,704.99,0.21140142517814728,0.03158268275372605,0.01994621246077992,0.22681324479448178,0.03608388573171737,0.0176661771855
1600000000375910944,1600000000375910943,1600000000375910940,Beverage Menu,Vodka,,Grey goose,7.25,12.0,87.00,0.00,87.00,0.028503562945368172,0.0042583392476933995,0.002689376961004034,0.02799011659331326,0.004452968210413496,0.00218011236349239
1600000000375910946,1600000000375910945,1600000000375910940,Beverage Menu,Vodka,,Ciroc watermelon,7.25,6.0,43.50,0.00,43.50,0.014251781472684086,0.0021291696238466998,0.001344688480502017,0.01399505829665663,0.002226484105206748,0.001090056181746195
1600000000375910948,1600000000375910947,1600000000375910940,Beverage Menu,Vodka,,Deep eddy lemon,6.25,13.0,81.25,0.00,81.25,0.030878859857482184,0.0046132008516678496,0.00291349170775437,0.026140195094329913,0.004158662840185018,0.002036024477399502
1600000000375910950,1600000000375910949,1600000000375910940,Beverage Menu,Vodka,,Deep eddy lime,6.25,4.0,25.00,0.00,25.00,0.009501187648456057,0.0014194464158978,8.964589870013447E-4,0.008043136952101512,0.001279588566210775,6.264690699690776E-4
1600000000375910952,1600000000375910951,1600000000375910940,Beverage Menu,Vodka,,Deep eddy peach,10.24,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0
1600000000375910954,1600000000375910953,1600000000375910940,Beverage Menu,Vodka,,Absolut Espresso,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910956,1600000000375910955,1600000000375910940,Beverage Menu,Vodka,,Smirnoff,7.7491666666666665,12.0,92.99,0.52,92.47,0.028503562945368172,0.0042583392476933995,0.002689376961004034,0.02974995495843307,0.004732942188700414,0.002317183796001624
1600000000375910958,1600000000375910957,1600000000375910940,Beverage Menu,Vodka,,Smirnoff Peach,7.5,5.0,37.50,0.00,37.50,0.011876484560570071,0.0017743080198722497,0.0011205737337516809,0.012064705428152267,0.0019193828493161624,9.397036049536163E-4
1600000000421782879,1600000000421533125,1600000000375910940,Beverage Menu,Vodka,,Well,6.191801801801802,110.0,681.79,25.07,656.72,0.26128266033254155,0.03903477643718949,0.024652622142536978,0.2112835559673642,0.033613256128077605,0.016456590705203705
1600000000422756025,1600000000423431500,1600000000375910940,Beverage Menu,Vodka,,Lalo,9.5,93.0,883.50,11.50,872.00,0.2209026128266033,0.03300212916962385,0.020842671447781264,0.2805446168893007,0.04463204918943183,0.021851241160521423
1600000000422925181,1600000000424422337,1600000000375910940,Beverage Menu,Vodka,,Sun Cruiser,5.5,25.0,137.50,23.60,113.90,0.05938242280285035,0.008871540099361249,0.005602868668758404,0.03664453195377449,0.005829805507656291,0.0028541930827791174
1600000000423872375,1600000000423960994,1600000000375910940,Beverage Menu,Vodka,,Nutrl,5.5,28.0,154.00,3.85,150.15,0.0665083135391924,0.0099361249112846,0.0062752129090094125,0.04830708053432168,0.0076852089286619145,0.00376257323423428
1600000000429989663,1600000000429007772,1600000000375910940,Beverage Menu,Vodka,,Effen Cucumber,7.0,1.0,9.25,0.00,9.25,0.0023752969121140144,3.5486160397445E-4,2.2411474675033618E-4,0.0029759606722775593,4.734477694979867E-4,2.3179355588855868E-4
1600000000452184938,1600000000452312418,1600000000375910940,Beverage Menu,Vodka,,Deep Eddy Ruby Red,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000538282419,1600000000538282418,1600000000375910940,Beverage Menu,Vodka,,Kettle one,10.24,1.0,10.24,0.00,10.24,0.0023752969121140144,3.5486160397445E-4,2.2411474675033618E-4,0.0032944688955807793,5.241194767199335E-4,2.566017310593342E-4
1600000001055177416,1600000001055177415,1600000000375910940,Beverage Menu,Vodka,,Well dbl vodka,9.008333333333333,6.0,54.05,2.78,51.27,0.014251781472684086,0.0021291696238466998,0.001344688480502017,0.01649486526136978,0.0026241802315850574,0.0012847627686925843
1600000000376012440,1600000000376012439,1600000000375910940,Beverage Menu,Vodka,DBL Vodka,,10.81,16.0,173.00,0.00,173.00,0,0.03800475059382423,0.003585835948005379,0,0.05565850770854246,0.004335165964186017
1600000000375910962,1600000000375910961,1600000000376012440,Beverage Menu,Vodka,DBL Vodka,DBL Tito's texas,10.942307692307692,13.0,142.25,0.00,142.25,0.8125,0.030878859857482184,0.00291349170775437,0.8222543352601156,0.0457654492574576,0.003564609008124051
1600000000375910964,1600000000375910963,1600000000376012440,Beverage Menu,Vodka,DBL Vodka,DBL Grey goose,10.25,2.0,20.50,0.00,20.50,0.125,0.004750593824228029,4.4822949350067237E-4,0.11849710982658959,0.006595372300723239,5.137046373746435E-4
1600000000375910966,1600000000375910965,1600000000376012440,Beverage Menu,Vodka,DBL Vodka,DBL Ciroc watermelon,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910968,1600000000375910967,1600000000376012440,Beverage Menu,Vodka,DBL Vodka,DBL Deep eddy lemon,10.25,1.0,10.25,0.00,10.25,0.0625,0.0023752969121140144,2.2411474675033618E-4,0.059248554913294796,0.0032976861503616196,2.5685231868732177E-4
1600000000375910970,1600000000375910969,1600000000376012440,Beverage Menu,Vodka,DBL Vodka,DBL Deep eddy lime,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910972,1600000000375910971,1600000000376012440,Beverage Menu,Vodka,DBL Vodka,DBL Deep eddy peach,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910975,1600000000375910974,1600000000376012440,Beverage Menu,Vodka,DBL Vodka,DBL Absolut Espresso,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910978,1600000000375910977,1600000000376012440,Beverage Menu,Vodka,DBL Vodka,DBL Smirnoff,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910980,1600000000375910979,1600000000376012440,Beverage Menu,Vodka,DBL Vodka,DBL Smirnoff Peach,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910982,1600000000375910981,,Beverage Menu,Gin,,,7.02,12.0,84.21,0.00,84.21,0,0.0042583392476933995,0.002689376961004034,0,0.004310166126424374,0.0021101984152838405
1600000000375910984,1600000000375910983,1600000000375910982,Beverage Menu,Gin,,Taaka,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910986,1600000000375910985,1600000000375910982,Beverage Menu,Gin,,Hendricks,10.24,1.0,10.24,0.00,10.24,0.08333333333333333,3.5486160397445E-4,2.2411474675033618E-4,0.12160076000475004,5.241194767199335E-4,2.566017310593342E-4
1600000000375910988,1600000000375910987,1600000000375910982,Beverage Menu,Gin,,Tanqueray,6.25,2.0,12.50,0.00,12.50,0.16666666666666666,7.097232079489E-4,4.4822949350067237E-4,0.14843842774017338,6.397942831053875E-4,3.132345349845388E-4
1600000000375910990,1600000000375910989,1600000000375910982,Beverage Menu,Gin,,Bombay Saphire,6.25,4.0,25.00,0.00,25.00,0.3333333333333333,0.0014194464158978,8.964589870013447E-4,0.29687685548034676,0.001279588566210775,6.264690699690776E-4
1600000000421782879,1600000000421533125,1600000000375910982,Beverage Menu,Gin,,Well,7.294,5.0,36.47,0.00,36.47,0.4166666666666667,0.0017743080198722497,0.0011205737337516809,0.4330839567747299,0.0018666638003882784,9.138930792708902E-4
1600000000376017430,1600000000376017429,1600000000375910982,Beverage Menu,Gin,DBL Gin,,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910994,1600000000375910993,1600000000376017430,Beverage Menu,Gin,DBL Gin,DBL Taaka,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910996,1600000000375910995,1600000000376017430,Beverage Menu,Gin,DBL Gin,DBL Hendricks,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
1600000000375910998,1600000000375910997,1600000000376017430,Beverage Menu,Gin,DBL Gin,DBL Tanqueray,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0
